Lab2
Xisense
V=0.3241 V
T=300 K
Number of samples to read: 262144
Number of spectrums to average: 10
Start f for ave: 2000    f range: 2000
S.D.; Cross over t; Cross over t and f
Tableau: 
8.2165727E-9	8.4157907E-9	7.4725825E-9
5.9622122E-9	7.9151527E-9	7.4325532E-9
4.7558332E-9	7.6671257E-9	7.3502855E-9
4.1497107E-9	7.6146024E-9	7.3779955E-9
3.6879498E-9	7.5655620E-9	7.3788830E-9
3.3826401E-9	7.5320214E-9	7.3803086E-9
3.1459036E-9	7.4873165E-9	7.3572965E-9
2.9600067E-9	7.4920043E-9	7.3782238E-9
2.8058858E-9	7.4680616E-9	7.3675668E-9
2.6796360E-9	7.4562125E-9	7.3651933E-9
2.5554731E-9	7.4435611E-9	7.3607066E-9
