Lab2
Xisense
V=0.8304 V
T=300 K
Number of samples to read: 262144
Number of spectrums to average: 10
Start f for ave: 2000    f range: 2000
S.D.; Cross over t; Cross over t and f
Tableau: 
1.9466816E-8	1.9314882E-8	1.8442158E-8
1.4106730E-8	1.9114169E-8	1.8680396E-8
1.1535195E-8	1.8885105E-8	1.8598069E-8
9.9171229E-9	1.8733417E-8	1.8516768E-8
8.9404696E-9	1.8676263E-8	1.8499050E-8
8.1972913E-9	1.8626999E-8	1.8481421E-8
7.5956361E-9	1.8591757E-8	1.8466089E-8
7.1654796E-9	1.8566103E-8	1.8454185E-8
6.7434629E-9	1.8537328E-8	1.8438757E-8
6.3984760E-9	1.8510947E-8	1.8421049E-8
6.0952690E-9	1.8480014E-8	1.8398578E-8
