Lab2
Xisense
V=0.4121 V
T=300 K
Number of samples to read: 262144
Number of spectrums to average: 10
Start f for ave: 2000    f range: 2000
S.D.; Cross over t; Cross over t and f
Tableau: 
1.0188618E-8	1.0362268E-8	9.4450476E-9
7.3468718E-9	9.8649455E-9	9.3944323E-9
5.9697087E-9	9.5678626E-9	9.2603062E-9
5.2162045E-9	9.4815779E-9	9.2521608E-9
4.6620275E-9	9.4134214E-9	9.2335114E-9
4.3443373E-9	9.4266297E-9	9.2778425E-9
4.0338109E-9	9.3858514E-9	9.2588150E-9
3.7871238E-9	9.3276005E-9	9.2178135E-9
3.5831894E-9	9.3116428E-9	9.2138445E-9
3.4330132E-9	9.2996035E-9	9.2115274E-9
3.2757682E-9	9.2792186E-9	9.1987239E-9
