Lab1
Xisense
R=100 Ohm
T=300 K
Number of samples to read: 262144
Number of spectrums to average: 10
Start f for ave: 5000    f range: 2000
S.D.; Cross over t; Cross over t and f
Tableau: 
1.4402486E-11	1.7888762E-11	3.7868696E-12
9.2926173E-12	1.3750049E-11	4.0514961E-12
7.3754419E-12	1.1618356E-11	4.0473951E-12
6.3567744E-12	1.0317307E-11	4.0551204E-12
5.6378324E-12	9.4222510E-12	4.1467495E-12
5.1835947E-12	8.8194165E-12	4.2175679E-12
4.8090857E-12	8.3583540E-12	4.2798180E-12
4.4534922E-12	7.9728088E-12	4.3202445E-12
4.2126375E-12	7.6382907E-12	4.2915979E-12
4.0317280E-12	7.3640714E-12	4.2935304E-12
3.9197556E-12	7.1633655E-12	4.3595952E-12
