Lab1
Xisense
R=1 kOhm
T=300 K
Number of samples to read: 262144
Number of spectrums to average: 10
Start f for ave: 5000    f range: 2000
S.D.; Cross over t; Cross over t and f
Tableau: 
2.5239366E-11	2.9002834E-11	1.6051610E-11
1.7772671E-11	2.4216391E-11	1.6360942E-11
1.4453571E-11	2.1844716E-11	1.6243600E-11
1.2640663E-11	2.0547730E-11	1.6319785E-11
1.1460646E-11	1.9621054E-11	1.6221137E-11
1.0434550E-11	1.9062101E-11	1.6258335E-11
9.7717505E-12	1.8682937E-11	1.6291708E-11
9.1603163E-12	1.8339608E-11	1.6231739E-11
8.7665497E-12	1.8121605E-11	1.6256963E-11
8.3903014E-12	1.7916444E-11	1.6247464E-11
8.0287440E-12	1.7771180E-11	1.6259530E-11
