Lab1
Xisense
R=10 kOhm
T=300 K
Number of samples to read: 262144
Number of spectrums to average: 10
Start f for ave: 5000    f range: 2000
S.D.; Cross over t; Cross over t and f
Tableau: 
1.7135617E-10	1.7121782E-10	1.5679982E-10
1.2060032E-10	1.6578885E-10	1.5813533E-10
9.7533594E-11	1.6213536E-10	1.5753566E-10
8.7006760E-11	1.6144947E-10	1.5794010E-10
7.8363095E-11	1.6031109E-10	1.5754248E-10
7.0495139E-11	1.5924538E-10	1.5694192E-10
6.5177623E-11	1.5799782E-10	1.5610745E-10
6.0319192E-11	1.5738513E-10	1.5577242E-10
5.6356790E-11	1.5649960E-10	1.5509625E-10
5.3210546E-11	1.5594052E-10	1.5469584E-10
5.0941988E-11	1.5555021E-10	1.5443752E-10
